,SUID,univid,response
21841,2939.0,5c9e3abf34cda4f3677e1ab1,Soft skills and digital literacy
21842,2939.0,5c9e3ab234cda4f3677e1a9b,Soft skills and digital literacy
21843,2939.0,5c9e39f434cda4f3677e1963,Soft skills and digital literacy
21844,2939.0,5c9e37ba34cda4f3677e15bf,Soft skills and digital literacy
21845,2939.0,5c9e34a834cda4f3677e10bd,Internationality
21846,2941.0,5c9e63c734cda4f3677e50c3,Internationality
21847,2941.0,5c9e60cb34cda4f3677e4be3,Specialization
21848,2941.0,5c9e471734cda4f3677e2ed7,Internationality
21849,2941.0,5c9e470a34cda4f3677e2ec3,Soft skills and digital literacy
21850,2941.0,5c9e4e1334cda4f3677e3a3f,Practical relevance / professionalization
21851,2941.0,5c9e8ca934cda4f3677e74cd,Internationality
21852,2941.0,5c9e7d3134cda4f3677e6ac9,Specialization
21853,2941.0,5c9e7cb934cda4f3677e69ff,Practical relevance / professionalization
21854,2941.0,5c9e3e0234cda4f3677e2009,Soft skills and digital literacy
21855,2941.0,5c9e3fa734cda4f3677e22b9,Practical relevance / professionalization
21856,2941.0,5c9e49df34cda4f3677e3365,Internationality
21857,2941.0,5c9e884834cda4f3677e6f8b,Academic excellence
21858,2942.0,5e84b8a01ead1a77be3bd3a8,Specialization
21859,2942.0,5c9e470b34cda4f3677e2ec5,Specialization
21860,2942.0,5c9e470a34cda4f3677e2ec3,Practical relevance / professionalization
21861,2942.0,5c9e5dbd34cda4f3677e46e7,Practical relevance / professionalization
21862,2942.0,5c9e7db234cda4f3677e6b9b,Academic excellence
21863,2942.0,5c9e636734cda4f3677e5027,Internationality
21864,2942.0,5c9e5cf434cda4f3677e4593,Practical relevance / professionalization
21865,2942.0,5c9e7d6934cda4f3677e6b27,Practical relevance / professionalization
21866,2942.0,5c9e61c234cda4f3677e4d7b,Specialization
21867,2942.0,5c9e3aee34cda4f3677e1afd,Practical relevance / professionalization
21868,2942.0,5c9e50f934cda4f3677e3f03,Practical relevance / professionalization
21869,2942.0,5c9e7da234cda4f3677e6b81,Practical relevance / professionalization
21870,2942.0,5c9e884834cda4f3677e6f8b,Practical relevance / professionalization
21871,2942.0,5c9e637034cda4f3677e5035,Specialization
21872,2942.0,5c9e636d34cda4f3677e502f,Practical relevance / professionalization
21873,2943.0,5c9e7d6634cda4f3677e6b23,Internationality
21874,2943.0,5c9e7d4d34cda4f3677e6af9,Soft skills and digital literacy
21875,2943.0,5c9e355834cda4f3677e11d9,Academic excellence
21876,2943.0,5c9e7dfd34cda4f3677e6c17,Practical relevance / professionalization
21877,2943.0,5c9e470a34cda4f3677e2ec3,Soft skills and digital literacy
21878,2943.0,5c9e3ffb34cda4f3677e233b,Internationality
21879,2943.0,5c9e4f5034cda4f3677e3c4f,Specialization
21880,2943.0,5c9e63ae34cda4f3677e5099,Practical relevance / professionalization
21881,2943.0,5c9e410934cda4f3677e24f1,Academic excellence
21882,2943.0,5c9e8c2b34cda4f3677e73fd,Academic excellence
21883,2946.0,5c9e7d8334cda4f3677e6b4f,Internationality
21884,2946.0,5c9e4c2834cda4f3677e372d,Specialization
21885,2946.0,5c9e8aa234cda4f3677e7365,Practical relevance / professionalization
21886,2946.0,5c9e7c8b34cda4f3677e69b5,Soft skills and digital literacy
21887,2948.0,5c9e7d6634cda4f3677e6b23,Internationality
21888,2948.0,5c9e8aa234cda4f3677e7365,Soft skills and digital literacy
21889,2948.0,5e84b4001ead1a77be3bd395,Practical relevance / professionalization
21890,2948.0,5e84b8a01ead1a77be3bd3a8,Specialization
21891,2948.0,5c9e498d34cda4f3677e32df,Soft skills and digital literacy
21892,2948.0,5c9e515e34cda4f3677e3fa7,Internationality
21893,2948.0,5c9e3a5934cda4f3677e1a09,Internationality
21894,2948.0,5c9e60b434cda4f3677e4bbd,Internationality
21895,2949.0,5c9e6c1634cda4f3677e5dcf,Internationality
21896,2949.0,5c9e498a34cda4f3677e32d9,Internationality
21897,2949.0,5c9e498a34cda4f3677e32d9,Internationality
21898,2949.0,5c9e60cb34cda4f3677e4be3,Practical relevance / professionalization
21899,2949.0,5e8c6ef9dc39552aa1e7bdfc,Academic excellence
21900,2949.0,5c9e355834cda4f3677e11d9,Academic excellence
21901,2949.0,5c9e61c534cda4f3677e4d7f,Internationality
21902,2949.0,5c9e396934cda4f3677e1885,Soft skills and digital literacy
21903,2949.0,5c9e636734cda4f3677e5027,Practical relevance / professionalization
21904,2949.0,5c9e61c234cda4f3677e4d7b,Internationality
21905,2949.0,5c9e49df34cda4f3677e3365,Academic excellence
21906,2949.0,5c9e5c9634cda4f3677e44fb,Specialization
21907,2950.0,5e8c6df1dc39552aa1e7bdf3,Soft skills and digital literacy
21908,2950.0,5c9e470b34cda4f3677e2ec5,Soft skills and digital literacy
21909,2950.0,5c9e7cb934cda4f3677e69ff,Internationality
21910,2950.0,5c9e636734cda4f3677e5027,Internationality
21911,2950.0,5c9e3aee34cda4f3677e1afd,Internationality
21912,2950.0,5c9e3a5934cda4f3677e1a09,Specialization
21913,2950.0,5e84a9f41ead1a77be3bd385,Internationality
21914,2950.0,5e84a9f41ead1a77be3bd385,Internationality
21915,2950.0,5c9e4b8f34cda4f3677e362f,Practical relevance / professionalization
21916,2950.0,5c9e5c9634cda4f3677e44fb,Academic excellence
21917,2950.0,5c9e637034cda4f3677e5035,Soft skills and digital literacy
21918,2951.0,5c9e70bd34cda4f3677e621f,Soft skills and digital literacy
21919,2951.0,5c9e5d6334cda4f3677e464d,Internationality
21920,2952.0,5c9e70bd34cda4f3677e621f,Internationality
21921,2952.0,5c9e5d6334cda4f3677e464d,Specialization
21922,2952.0,5e8c6df1dc39552aa1e7bdf3,Internationality
21923,2952.0,5c9e645934cda4f3677e51ad,Specialization
21924,2952.0,5c9e6be834cda4f3677e5d83,Practical relevance / professionalization
21925,2952.0,5c9e7d8334cda4f3677e6b4f,Soft skills and digital literacy
21926,2952.0,5c9e38ed34cda4f3677e17bb,Specialization
21927,2952.0,5c9e4e9534cda4f3677e3b17,Practical relevance / professionalization
21928,2952.0,5e8c6ef9dc39552aa1e7bdfc,Practical relevance / professionalization
21929,2952.0,5c9e3fbf34cda4f3677e22e1,Specialization
21930,2952.0,5c9e3fc034cda4f3677e22e3,Specialization
21931,2952.0,5c9e398d34cda4f3677e18c1,Specialization
21932,2952.0,5c9e420034cda4f3677e267f,Internationality
21933,2952.0,5c9e420034cda4f3677e267f,Internationality
21934,2953.0,5c9e4dfb34cda4f3677e3a15,Internationality
21935,2953.0,5c9e636634cda4f3677e5025,Specialization
21936,2953.0,5e8c6df1dc39552aa1e7bdf3,Academic excellence
21937,2953.0,5c9e645934cda4f3677e51ad,Academic excellence
21938,2953.0,5c9e6be834cda4f3677e5d83,Specialization
21939,2953.0,5c9e63c734cda4f3677e50c3,Practical relevance / professionalization
21940,2953.0,5c9e498a34cda4f3677e32d9,Soft skills and digital literacy
21941,2953.0,5c9e498a34cda4f3677e32d9,Soft skills and digital literacy
21942,2953.0,5c9e38ed34cda4f3677e17bb,Internationality
21943,2953.0,5c9e4e9534cda4f3677e3b17,Specialization
21944,2953.0,5c9e8aa234cda4f3677e7365,Academic excellence
21945,2954.0,5c9e7ead34cda4f3677e6d31,Specialization
21946,2954.0,5c9e418d34cda4f3677e25c3,Practical relevance / professionalization
21947,2954.0,5c9e3ffb34cda4f3677e233b,Practical relevance / professionalization
21948,2954.0,5c9e7d3134cda4f3677e6ac9,Practical relevance / professionalization
21949,2954.0,5c9e7cb934cda4f3677e69ff,Specialization
21950,2954.0,5c9e636734cda4f3677e5027,Practical relevance / professionalization
21951,2954.0,5c9e61c234cda4f3677e4d7b,Internationality
21952,2954.0,5c9e3ab234cda4f3677e1a9b,Academic excellence
21953,2954.0,5e84a9f41ead1a77be3bd385,Academic excellence
21954,2954.0,5e84a9f41ead1a77be3bd385,Academic excellence
21955,2954.0,5c9e49df34cda4f3677e3365,Academic excellence
21956,2954.0,5c9e5c9634cda4f3677e44fb,Specialization
21957,2957.0,5c9e7a6834cda4f3677e662b,Internationality
21958,2957.0,5c9e8c6334cda4f3677e7457,Specialization
21959,2957.0,5c9e7cb934cda4f3677e69ff,Practical relevance / professionalization
21960,2957.0,5c9e4d6a34cda4f3677e3927,Academic excellence
21961,2957.0,5c9e5b2734cda4f3677e42a1,Specialization
21962,2957.0,5c9e7a9134cda4f3677e666d,Practical relevance / professionalization
21963,2957.0,5c9e677134cda4f3677e5639,Internationality
21964,2957.0,5c9e636734cda4f3677e5027,Internationality
21965,2957.0,5c9e5cf434cda4f3677e4593,Soft skills and digital literacy
21966,2957.0,5c9e7d6934cda4f3677e6b27,Soft skills and digital literacy
21967,2957.0,5c9e49df34cda4f3677e3365,Internationality
21968,2958.0,5c9e60cb34cda4f3677e4be3,Specialization
21969,2958.0,5c9e88f634cda4f3677e70a3,Soft skills and digital literacy
21970,2958.0,5c9e420034cda4f3677e267f,Specialization
21971,2958.0,5c9e420034cda4f3677e267f,Specialization
21972,2958.0,5c9e7dd034cda4f3677e6bcb,Specialization
21973,2958.0,5c9e470a34cda4f3677e2ec3,Academic excellence
21974,2958.0,5c9e7eb934cda4f3677e6d45,Academic excellence
21975,2958.0,5c9e4e1334cda4f3677e3a3f,Specialization
21976,2958.0,5c9e7cb934cda4f3677e69ff,Academic excellence
21977,2958.0,5c9e7e6234cda4f3677e6cbb,Specialization
21978,2958.0,5c9e7e6234cda4f3677e6cbb,Specialization
21979,2958.0,5c9e7e6234cda4f3677e6cbb,Specialization
21980,2958.0,5c9e5b2734cda4f3677e42a1,Soft skills and digital literacy
21981,2958.0,5e85b1eee7d33897f89a8d22,Academic excellence
21982,2958.0,5c9e49df34cda4f3677e3365,Academic excellence
21983,2958.0,5c9e8f7734cda4f3677e795b,Academic excellence
21984,2961.0,5c9e3bc934cda4f3677e1c63,Internationality
21985,2961.0,5c9e677634cda4f3677e5643,Specialization
21986,2961.0,5c9e41e234cda4f3677e264d,Practical relevance / professionalization
21987,2961.0,5e84b7141ead1a77be3bd39c,Practical relevance / professionalization
21988,2961.0,5c9e373c34cda4f3677e14ef,Practical relevance / professionalization
21989,2961.0,5c9e4c2834cda4f3677e372d,Specialization
21990,2961.0,5c9e4c3134cda4f3677e373b,Practical relevance / professionalization
21991,2961.0,5c9e6b2334cda4f3677e5c47,Specialization
21992,2961.0,5e8c89b723d6684db014ea35,Practical relevance / professionalization
21993,2961.0,5c9e4a0434cda4f3677e33a1,Practical relevance / professionalization
21994,2961.0,5c9e79b334cda4f3677e6503,Practical relevance / professionalization
21995,2961.0,5c9e7db234cda4f3677e6b9b,Practical relevance / professionalization
21996,2961.0,5c9e3abf34cda4f3677e1ab1,Practical relevance / professionalization
21997,2962.0,5c9e3bc934cda4f3677e1c63,Academic excellence
21998,2962.0,5c9e7d6634cda4f3677e6b23,Academic excellence
21999,2962.0,5c9e7d4d34cda4f3677e6af9,Academic excellence
22000,2962.0,5c9e60cb34cda4f3677e4be3,Specialization
22001,2962.0,5c9e4e9534cda4f3677e3b17,Specialization
22002,2962.0,5c9e7ea034cda4f3677e6d1b,Internationality
22003,2962.0,5c9e7d3134cda4f3677e6ac9,Internationality
22004,2962.0,5c9e515e34cda4f3677e3fa7,Internationality
22005,2962.0,5c9e355234cda4f3677e11d1,Internationality
22006,2962.0,5c9e636734cda4f3677e5027,Academic excellence
22007,2962.0,5c9e61c234cda4f3677e4d7b,Academic excellence
22008,2962.0,5c9e49df34cda4f3677e3365,Academic excellence
22009,2962.0,5c9e5c9634cda4f3677e44fb,Academic excellence
22010,2962.0,5c9e884834cda4f3677e6f8b,Academic excellence
22011,2963.0,5c9e498a34cda4f3677e32d9,Specialization
22012,2963.0,5c9e498a34cda4f3677e32d9,Specialization
22013,2963.0,5c9e38d734cda4f3677e1795,Practical relevance / professionalization
22014,2963.0,5c9e616734cda4f3677e4ce7,Practical relevance / professionalization
22015,2963.0,5c9e7ead34cda4f3677e6d31,Specialization
22016,2963.0,5c9e43b534cda4f3677e2951,Internationality
22017,2963.0,5c9e7db234cda4f3677e6b9b,Soft skills and digital literacy
22018,2963.0,5c9e63ee34cda4f3677e5101,Specialization
22019,2963.0,5c9e3ceb34cda4f3677e1e3d,Internationality
22020,2963.0,5c9e49df34cda4f3677e3365,Internationality
22021,2963.0,5c9e884834cda4f3677e6f8b,Soft skills and digital literacy
22022,2963.0,5c9e37db34cda4f3677e15f5,Specialization
22023,2964.0,5c9e35b234cda4f3677e126b,Specialization
22024,2964.0,5c9e355634cda4f3677e11d7,Academic excellence
22025,2964.0,5c9e895334cda4f3677e7141,Specialization
22026,2964.0,5c9e47c134cda4f3677e2fe7,Specialization
22027,2964.0,5c9e470b34cda4f3677e2ec5,Soft skills and digital literacy
22028,2964.0,5c9e636734cda4f3677e5027,Internationality
22029,2964.0,5c9e61c234cda4f3677e4d7b,Internationality
22030,2964.0,5c9e3a5934cda4f3677e1a09,Soft skills and digital literacy
22031,2964.0,5e84a9f41ead1a77be3bd385,Internationality
22032,2964.0,5e84a9f41ead1a77be3bd385,Internationality
22033,2964.0,5c9e49df34cda4f3677e3365,Internationality
22034,2964.0,5c9e5c9634cda4f3677e44fb,Soft skills and digital literacy
22035,2964.0,5c9e4dae34cda4f3677e3997,Internationality
22036,2964.0,5c9e884834cda4f3677e6f8b,Academic excellence
22037,2964.0,5c9e635334cda4f3677e5005,Specialization
22038,2964.0,5c9e8f7734cda4f3677e795b,Academic excellence
22039,2965.0,5c9e3bc934cda4f3677e1c63,Practical relevance / professionalization
22040,2965.0,5c9e5d6334cda4f3677e464d,Soft skills and digital literacy
22041,2965.0,5c9e636634cda4f3677e5025,Specialization
22042,2965.0,5c9e7d4d34cda4f3677e6af9,Internationality
22043,2965.0,5c9e611234cda4f3677e4c59,Internationality
22044,2965.0,5c9e471734cda4f3677e2ed7,Soft skills and digital literacy
22045,2965.0,5c9e470b34cda4f3677e2ec5,Practical relevance / professionalization
22046,2965.0,5c9e470a34cda4f3677e2ec3,Academic excellence
22047,2965.0,5c9e4f5034cda4f3677e3c4f,Soft skills and digital literacy
22048,2965.0,5c9e7d3134cda4f3677e6ac9,Specialization
22049,2965.0,5c9e7cb934cda4f3677e69ff,Practical relevance / professionalization
22050,2965.0,5c9e61c534cda4f3677e4d7f,Practical relevance / professionalization
22051,2965.0,5c9e63ae34cda4f3677e5099,Internationality
22052,2965.0,5c9e616934cda4f3677e4ceb,Soft skills and digital literacy
22053,2965.0,5c9e67db34cda4f3677e56e9,Soft skills and digital literacy
22054,2967.0,5c9e3bc934cda4f3677e1c63,Internationality
22055,2967.0,5c9e5d6334cda4f3677e464d,Soft skills and digital literacy
22056,2967.0,5c9e5b5e34cda4f3677e42fb,Soft skills and digital literacy
22057,2967.0,5c9e7d6634cda4f3677e6b23,Soft skills and digital literacy
22058,2967.0,5c9e7d6034cda4f3677e6b19,Soft skills and digital literacy
22059,2967.0,5c9e7d4d34cda4f3677e6af9,Soft skills and digital literacy
22060,2967.0,5c9e611234cda4f3677e4c59,Soft skills and digital literacy
22061,2967.0,5c9e5a3234cda4f3677e4111,Practical relevance / professionalization
22062,2967.0,5c9e515e34cda4f3677e3fa7,Practical relevance / professionalization
22063,2967.0,5c9e3ceb34cda4f3677e1e3d,Internationality
22064,2967.0,5c9e5c9634cda4f3677e44fb,Academic excellence
22065,2967.0,5c9e4dae34cda4f3677e3997,Academic excellence
22066,2967.0,5c9e884834cda4f3677e6f8b,Academic excellence
22067,2967.0,5c9e7e3f34cda4f3677e6c81,Practical relevance / professionalization
22068,2967.0,5c9e8f7734cda4f3677e795b,Academic excellence
22069,2969.0,5c9e3bc934cda4f3677e1c63,Academic excellence
22070,2969.0,5c9e4b4134cda4f3677e35a9,Academic excellence
22071,2969.0,5c9e498134cda4f3677e32c9,Academic excellence
22072,2969.0,5c9e67c234cda4f3677e56bf,Academic excellence
22073,2969.0,5c9e7ead34cda4f3677e6d31,Academic excellence
22074,2969.0,5c9e7ea034cda4f3677e6d1b,Academic excellence
22075,2969.0,5c9e4b9334cda4f3677e3635,Academic excellence
22076,2969.0,5c9e40b034cda4f3677e245d,Academic excellence
22077,2969.0,5c9e679734cda4f3677e5679,Academic excellence
22078,2969.0,5c9e5dbd34cda4f3677e46e7,Academic excellence
22079,2969.0,5c9e63ee34cda4f3677e5101,Academic excellence
22080,2969.0,5c9e636734cda4f3677e5027,Academic excellence
22081,2969.0,5c9e613434cda4f3677e4c91,Academic excellence
22082,2969.0,5c9e88b034cda4f3677e7031,Academic excellence
22083,2969.0,5c9e49df34cda4f3677e3365,Academic excellence
22084,2969.0,5c9e4dae34cda4f3677e3997,Academic excellence
22085,2969.0,5c9e8f7734cda4f3677e795b,Academic excellence
22086,2971.0,5c9e355834cda4f3677e11d9,Internationality
22087,2971.0,5c9e895334cda4f3677e7141,Soft skills and digital literacy
22088,2971.0,5c9e6b2334cda4f3677e5c47,Specialization
22089,2971.0,5c9e4e1334cda4f3677e3a3f,Soft skills and digital literacy
22090,2971.0,5c9e8c6334cda4f3677e7457,Specialization
22091,2971.0,5c9e5a7e34cda4f3677e418b,Specialization
22092,2971.0,5c9e7a9134cda4f3677e666d,Practical relevance / professionalization
22093,2971.0,5c9e473634cda4f3677e2f0b,Soft skills and digital literacy
22094,2971.0,5c9e5dbd34cda4f3677e46e7,Specialization
22095,2971.0,5c9e7db234cda4f3677e6b9b,Practical relevance / professionalization
22096,2971.0,5c9e639034cda4f3677e5069,Academic excellence
22097,2971.0,5c9e613434cda4f3677e4c91,Specialization
22098,2971.0,5c9e88b034cda4f3677e7031,Specialization
22099,2971.0,5c9e4b8a34cda4f3677e3629,Specialization
22100,2971.0,5c9e504d34cda4f3677e3ded,Soft skills and digital literacy
22101,2971.0,5c9e8f7734cda4f3677e795b,Internationality
22102,2972.0,5c9e41e234cda4f3677e264d,Soft skills and digital literacy
22103,2972.0,5c9e645734cda4f3677e51ab,Internationality
22104,2972.0,5e84b7141ead1a77be3bd39c,Practical relevance / professionalization
22105,2972.0,5c9e4c2834cda4f3677e372d,Soft skills and digital literacy
22106,2973.0,5c9e7d4d34cda4f3677e6af9,Practical relevance / professionalization
22107,2973.0,5c9e60cb34cda4f3677e4be3,Practical relevance / professionalization
22108,2973.0,5c9e4dfa34cda4f3677e3a13,Specialization
22109,2973.0,5c9e38d734cda4f3677e1795,Soft skills and digital literacy
22110,2973.0,5c9e616734cda4f3677e4ce7,Soft skills and digital literacy
22111,2973.0,5c9e3fc034cda4f3677e22e3,Practical relevance / professionalization
22112,2973.0,5c9e895334cda4f3677e7141,Internationality
22113,2973.0,5c9e47c134cda4f3677e2fe7,Academic excellence
22114,2973.0,5c9e7c4034cda4f3677e6937,Academic excellence
22115,2973.0,5c9e6b2334cda4f3677e5c47,Specialization
22116,2973.0,5c9e61c534cda4f3677e4d7f,Practical relevance / professionalization
22117,2973.0,5c9e636334cda4f3677e501f,Soft skills and digital literacy
22118,2973.0,5c9e677e34cda4f3677e564f,Internationality
22119,2973.0,5c9e410534cda4f3677e24e9,Academic excellence
22120,2973.0,5c9e37ba34cda4f3677e15bf,Specialization
22121,2973.0,5c9e42ad34cda4f3677e279b,Specialization
22122,2974.0,5c9e7a6834cda4f3677e662b,Practical relevance / professionalization
22123,2974.0,5c9e7d5334cda4f3677e6b03,Practical relevance / professionalization
22124,2974.0,5c9e6c1634cda4f3677e5dcf,Practical relevance / professionalization
22125,2974.0,5c9e3c9c34cda4f3677e1dbd,Specialization
22126,2974.0,5c9e895334cda4f3677e7141,Internationality
22127,2974.0,5c9e7ea034cda4f3677e6d1b,Practical relevance / professionalization
22128,2974.0,5c9e638a34cda4f3677e505d,Academic excellence
22129,2974.0,5c9e3c6a34cda4f3677e1d67,Practical relevance / professionalization
22130,2974.0,5c9e67e134cda4f3677e56f1,Practical relevance / professionalization
22131,2974.0,5c9e34d534cda4f3677e1107,Academic excellence
22132,2974.0,5c9e636734cda4f3677e5027,Academic excellence
22133,2974.0,5c9e61c234cda4f3677e4d7b,Practical relevance / professionalization
22134,2974.0,5c9e49df34cda4f3677e3365,Specialization
22135,2974.0,5c9e636a34cda4f3677e502b,Practical relevance / professionalization
22136,2974.0,5c9e600834cda4f3677e4a9d,Practical relevance / professionalization
22137,2976.0,5c9e4dfb34cda4f3677e3a15,Soft skills and digital literacy
22138,2976.0,5c9e5c6c34cda4f3677e44b7,Specialization
22139,2976.0,5c9e7d8334cda4f3677e6b4f,Specialization
22140,2976.0,5c9e5bc734cda4f3677e43a7,Soft skills and digital literacy
22141,2976.0,5c9e7e6234cda4f3677e6cbb,Practical relevance / professionalization
22142,2976.0,5c9e7e6234cda4f3677e6cbb,Practical relevance / professionalization
22143,2976.0,5c9e7e6234cda4f3677e6cbb,Practical relevance / professionalization
22144,2976.0,5c9e473634cda4f3677e2f0b,Practical relevance / professionalization
22145,2976.0,5c9e7db234cda4f3677e6b9b,Soft skills and digital literacy
22146,2976.0,5c9e3ab234cda4f3677e1a9b,Internationality
22147,2976.0,5c9e3a5934cda4f3677e1a09,Specialization
22148,2976.0,5c9e5c9634cda4f3677e44fb,Practical relevance / professionalization
22149,2976.0,5c9e5bfe34cda4f3677e4403,Soft skills and digital literacy
22150,2976.0,5c9e637034cda4f3677e5035,Specialization
22151,2977.0,5c9e70bd34cda4f3677e621f,Internationality
22152,2978.0,5c9e4dfb34cda4f3677e3a15,Internationality
22153,2978.0,5e8c6df1dc39552aa1e7bdf3,Specialization
22154,2978.0,5c9e645734cda4f3677e51ab,Practical relevance / professionalization
22155,2978.0,5c9e63c734cda4f3677e50c3,Specialization
22156,2978.0,5c9e498a34cda4f3677e32d9,Practical relevance / professionalization
22157,2978.0,5c9e498a34cda4f3677e32d9,Practical relevance / professionalization
22158,2978.0,5c9e498134cda4f3677e32c9,Specialization
22159,2978.0,5c9e67c234cda4f3677e56bf,Specialization
22160,2978.0,5c9e7ead34cda4f3677e6d31,Specialization
22161,2978.0,5c9e470b34cda4f3677e2ec5,Specialization
22162,2978.0,5c9e641a34cda4f3677e5149,Soft skills and digital literacy
22163,2978.0,5c9e3e0234cda4f3677e2009,Soft skills and digital literacy
22164,2978.0,5c9e410534cda4f3677e24e9,Internationality
22165,2978.0,5c9e39f434cda4f3677e1963,Practical relevance / professionalization
22166,2978.0,5c9e4c6234cda4f3677e378d,Academic excellence
22167,2978.0,5c9e4b8f34cda4f3677e362f,Practical relevance / professionalization
22168,2979.0,5c9e8aa234cda4f3677e7365,Specialization
22169,2979.0,5c9e355834cda4f3677e11d9,Internationality
22170,2979.0,5e84b4001ead1a77be3bd395,Internationality
22171,2979.0,5c9e4c3134cda4f3677e373b,Practical relevance / professionalization
22172,2979.0,5c9e420034cda4f3677e267f,Soft skills and digital literacy
22173,2979.0,5c9e420034cda4f3677e267f,Soft skills and digital literacy
22174,2979.0,5c9e7dd034cda4f3677e6bcb,Soft skills and digital literacy
22175,2979.0,5c9e471734cda4f3677e2ed7,Specialization
22176,2979.0,5c9e470b34cda4f3677e2ec5,Internationality
22177,2979.0,5c9e470a34cda4f3677e2ec3,Practical relevance / professionalization
22178,2979.0,5c9e3dfd34cda4f3677e1fff,Soft skills and digital literacy
22179,2979.0,5c9e640d34cda4f3677e5131,Specialization
22180,2981.0,5c9e7a6834cda4f3677e662b,Specialization
22181,2981.0,5c9e636634cda4f3677e5025,Specialization
22182,2981.0,5e8c6df1dc39552aa1e7bdf3,Internationality
22183,2981.0,5c9e645934cda4f3677e51ad,Practical relevance / professionalization
22184,2981.0,5c9e6c1634cda4f3677e5dcf,Practical relevance / professionalization
22185,2981.0,5c9e63c734cda4f3677e50c3,Specialization
22186,2981.0,5c9e60cb34cda4f3677e4be3,Specialization
22187,2981.0,5c9e4dfa34cda4f3677e3a13,Practical relevance / professionalization
22188,2981.0,5c9e5a4734cda4f3677e4135,Practical relevance / professionalization
22189,2981.0,5e8c6ef9dc39552aa1e7bdfc,Practical relevance / professionalization
22190,2981.0,5c9e3fbf34cda4f3677e22e1,Specialization
22191,2981.0,5c9e398d34cda4f3677e18c1,Specialization
22192,2981.0,5c9e498134cda4f3677e32c9,Internationality
22193,2981.0,5c9e67c234cda4f3677e56bf,Internationality
22194,2982.0,5c9e373c34cda4f3677e14ef,Internationality
22195,2982.0,5c9e7d8334cda4f3677e6b4f,Soft skills and digital literacy
22196,2982.0,5c9e471734cda4f3677e2ed7,Academic excellence
22197,2982.0,5c9e3e0234cda4f3677e2009,Practical relevance / professionalization
22198,2982.0,5c9e3fa734cda4f3677e22b9,Specialization
22199,2982.0,5c9e361e34cda4f3677e131d,Practical relevance / professionalization
22200,2982.0,5c9e49df34cda4f3677e3365,Practical relevance / professionalization
22201,2982.0,5c9e637534cda4f3677e503d,Academic excellence
22202,2982.0,5c9e636a34cda4f3677e502b,Internationality
22203,2982.0,5e8c8c5623d6684db014ea41,Specialization
22204,2983.0,5c9e4dfb34cda4f3677e3a15,Internationality
22205,2983.0,5c9e636634cda4f3677e5025,Soft skills and digital literacy
22206,2983.0,5c9e3fbf34cda4f3677e22e1,Soft skills and digital literacy
22207,2983.0,5c9e7ea034cda4f3677e6d1b,Internationality
22208,2983.0,5c9e7dd034cda4f3677e6bcd,Specialization
22209,2983.0,5c9e7cb934cda4f3677e69ff,Soft skills and digital literacy
22210,2983.0,5c9e640d34cda4f3677e5131,Soft skills and digital literacy
22211,2983.0,5c9e5a3234cda4f3677e4111,Soft skills and digital literacy
22212,2983.0,5c9e4e2c34cda4f3677e3a6d,Soft skills and digital literacy
22213,2983.0,5c9e8c2b34cda4f3677e73fd,Soft skills and digital literacy
22214,2983.0,5c9e87f534cda4f3677e6f03,Soft skills and digital literacy
22215,2986.0,5c9e677634cda4f3677e5643,Internationality
22216,2986.0,5c9e4c3134cda4f3677e373b,Internationality
22217,2986.0,5c9e40b034cda4f3677e245d,Practical relevance / professionalization
22218,2986.0,5c9e7e5734cda4f3677e6ca9,Specialization
22219,2986.0,5c9e644534cda4f3677e518d,Soft skills and digital literacy
22220,2986.0,5c9e886934cda4f3677e6fbf,Soft skills and digital literacy
22221,2986.0,5c9e7db234cda4f3677e6b9b,Specialization
22222,2986.0,5c9e636734cda4f3677e5027,Academic excellence
22223,2986.0,5c9e61c234cda4f3677e4d7b,Academic excellence
22224,2986.0,5c9e4b8f34cda4f3677e362f,Academic excellence
22225,2986.0,5c9e49df34cda4f3677e3365,Academic excellence
22226,2986.0,5c9e4dae34cda4f3677e3997,Academic excellence
22227,2989.0,5c9e7ead34cda4f3677e6d31,Academic excellence
22228,2989.0,5c9e7ea034cda4f3677e6d1b,Academic excellence
22229,2989.0,5c9e470b34cda4f3677e2ec5,Academic excellence
22230,2989.0,5c9e470a34cda4f3677e2ec3,Academic excellence
22231,2989.0,5c9e616934cda4f3677e4ceb,Academic excellence
22232,2989.0,5c9e67db34cda4f3677e56e9,Academic excellence
22233,2989.0,5c9e644534cda4f3677e518d,Academic excellence
22234,2989.0,5c9e5c9634cda4f3677e44fb,Academic excellence
22235,2989.0,5c9e637534cda4f3677e503d,Academic excellence
22236,2989.0,5c9e7d4534cda4f3677e6aeb,Academic excellence
22237,2990.0,5c9e7d6634cda4f3677e6b23,Soft skills and digital literacy
22238,2990.0,5c9e41e234cda4f3677e264d,Internationality
22239,2990.0,5c9e38ed34cda4f3677e17bb,Specialization
22240,2990.0,5c9e420034cda4f3677e267f,Internationality
22241,2990.0,5c9e420034cda4f3677e267f,Internationality
22242,2990.0,5c9e7dd034cda4f3677e6bcb,Academic excellence
22243,2990.0,5c9e61c534cda4f3677e4d7f,Academic excellence
22244,2990.0,5c9e67e134cda4f3677e56f1,Internationality
22245,2990.0,5c9e882634cda4f3677e6f51,Specialization
22246,2990.0,5c9e3a5934cda4f3677e1a09,Academic excellence
